Id,UID,UTC,UTCMilliseconds,PCLocalTime,PCTime,ChannelBitmap,SequenceBitmap,UpdateOf,Source,encounterCount,sightingNum,classifiedAs,classifierUsed,classifier2Used,voteList,spList,freqMax,freqMin,duration,freqBeg,freqEnd,freqRange,dcMean,dcStdDev,freqMean,freqStdDev,freqMedian,freqCenter,freqRelBW,freqMaxMinRatio,freqBegEndRatio,freqQuarter1,freqQuarter2,freqQuarter3,freqSpread,dcQuarter1Mean,dcQuarter2Mean,dcQuarter3Mean,dcQuarter4Mean,freqCOFM,freqStepUp,freqStepDown,freqNumSteps,freqSlopeMean,freqAbsSlopeMean,freqPosSlopeMean,freqNegSlopeMean,freqSlopeRatio,freqBegSweep,freqBegUp,freqBegDwn,freqEndSweep,freqEndUp,freqEndDwn,numSweepsUpDwn,numSweepsDwnUp,numSweepsUpFlat,numSweepsDwnFlat,numSweepsFlatUp,numSweepsFlatDwn,freqSweepUpPercent,freqSweepDwnPercent,freqSweepFlatPercent,numInflections,inflMaxDelta,inflMinDelta,inflMaxMinDelta,inflMeanDelta,inflStdDevDelta,inflMedianDelta,infldur,stepdur,freqPeak,bw3db,bw3dbLow,bw3dbHigh,bw10db,bw10dbLow,bw10dbHigh,rmsSignal,rmsNoise,snr,nCrossings,sweepRate,meanTimeZC,medianTimeZC,varianceTimeZC,whaleTrain,clickType,ici,offlineEventID,latitude,longitude
618,4622,2017-06-27 22:34:49.976,976,2017-06-27 18:34:49.976,2023-08-30 18:31:05.292,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter618-T1-C__0__20170627_223000-Channel1-20170627_223449.csv                 ,618,AutoEvent82         ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.24267-0.0-0.036-0.21867-0.0-0.24667-0.044-0.052-0.16-)                                                                       ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,12421.875,11906.25,0.17,12421.875,12187.5,515.625,0.0,0.0,12190.2573529412,132.033017522106,12187.5,12164.0625,0.0423892100192678,1.04330708661417,1.01923076923077,12187.5,12140.625,12281.25,140.625,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,-1384.94318181818,10759.9431818182,18750.0,-9715.90909090909,-1.92982456140351,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,11.1111111111111,77.7777777777778,11.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,4623,2017-06-27 22:34:54.541,541,2017-06-27 18:34:54.541,2023-08-30 18:31:07.737,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter619-T1-C__0__20170627_223000-Channel1-20170627_223454.csv                 ,619,AutoEvent82         ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.21467-0.0-0.032-0.03067-0.0-0.35467-0.1-0.184-0.084-)                                                                        ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,12984.375,12468.75,0.16,12656.25,12984.375,515.625,0.0,0.0,12691.40625,127.513786019395,12656.25,12726.5625,0.0405156537753223,1.04135338345865,0.974729241877256,12750.0,12656.25,12750.0,140.625,0.0,0.0,0.0,0.0,0.0609375,0.0,0.0,0.0,2017.04545454545,9176.13636363636,9327.65151515152,-13423.2954545455,-0.694885361552028,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,75.0,12.5,12.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,4624,2017-06-27 22:47:04.348,348,2017-06-27 18:47:04.348,2023-08-30 18:31:23.015,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter620-T1-C__0__20170627_224500-Channel1-20170627_224704.csv                 ,620,AutoEvent83         ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.20667-0.0-0.096-0.08-0.0-0.24-0.15067-0.152-0.07467-)                                                                        ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,10734.375,9656.25,0.171,9796.875,10453.125,1078.125,0.0,0.0,10045.0367647059,324.236744273866,9984.375,10195.3125,0.105747126436782,1.11165048543689,0.937219730941704,9750.0,9984.375,10265.625,515.625,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,3568.89204545455,10973.0113636364,14541.9034090909,-14808.2386363636,-0.982014388489209,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,66.6666666666667,25.0,8.33333333333333,2.0,0.117,0.117,1.0,0.117,0.0,0.117,11.6959064327485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,4625,2017-06-27 22:49:09.346,346,2017-06-27 18:49:09.346,2023-08-30 18:31:32.404,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter621-T1-C__0__20170627_224500-Channel1-20170627_224909.csv                 ,621,AutoEvent83         ,Scl                 ,NWAtlWhist.model                                                                                                                ,,(0.17467-0.0-0.036-0.056-0.0-0.18933-0.31067-0.092-0.14133-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,14343.75,13031.25,0.203,13031.25,14296.875,1312.5,0.0,0.0,13882.03125,483.630980998168,14109.375,13687.5,0.0958904109589041,1.10071942446043,0.911475409836066,13500.0,14156.25,14296.875,855.46875,0.0,0.0,0.0,0.0,0.1453125,0.0,0.0,0.0,6121.66068580542,11683.8616427432,21144.0577651515,-7548.7012987013,-2.80101926523297,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,46.6666666666667,46.6666666666667,6.66666666666667,4.0,0.064,0.021,3.04761904761905,0.0356666666666667,0.0245424801789333,0.022,19.7044334975369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,4626,2017-06-27 23:31:21.088,88,2017-06-27 19:31:21.088,2023-08-30 18:31:41.599,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter622-T1-C__0__20170627_233000-Channel1-20170627_233121.csv                 ,622,AutoEvent84         ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.19067-0.0-0.07867-0.05867-0.0-0.20533-0.24933-0.08667-0.13067-)                                                              ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13687.5,12937.5,0.181,12984.375,13546.875,750.0,0.0,0.0,13442.7083333333,213.635052511906,13500.0,13312.5,0.0563380281690141,1.05797101449275,0.958477508650519,13453.125,13593.75,13640.625,222.65625,0.0,0.0,0.0,0.0,0.05625,0.0,0.0,0.0,3358.95721925134,9475.26737967914,12121.2121212121,-8664.77272727273,-1.39890710382514,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,66.6666666666667,33.3333333333333,0.0,4.0,0.075,0.021,3.57142857142857,0.039,0.0311769145362398,0.021,22.0994475138122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,4627,2017-06-27 23:31:21.770,770,2017-06-27 19:31:21.770,2023-08-30 18:31:41.749,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter623-T1-C__0__20170627_233000-Channel1-20170627_233121.csv                 ,623,AutoEvent84         ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.188-0.0-0.05867-0.096-0.0-0.22533-0.252-0.12667-0.05333-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,14578.125,13359.375,0.214,13359.375,14437.5,1218.75,0.0,0.0,14102.6785714286,411.936506354872,14203.125,13968.75,0.087248322147651,1.09122807017544,0.925324675324675,13734.375,14203.125,14484.375,562.5,0.0,0.0,0.0,0.0,0.1125,0.0,0.0,0.0,4985.79545454545,10823.8636363636,11292.6136363636,-14595.1704545455,-0.773722627737226,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,92.3076923076923,7.69230769230769,0.0,3.0,0.042,0.033,1.27272727272727,0.0375,0.00636396103067893,0.0375,14.018691588785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,4628,2017-06-27 23:31:54.026,26,2017-06-27 19:31:54.026,2023-08-30 18:31:43.378,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter624-T1-C__0__20170627_233000-Channel1-20170627_233154.csv                 ,624,AutoEvent84         ,Sf                  ,NWAtlWhist.model                                                                                                                ,,(0.156-0.0-0.00267-0.16-0.0-0.26133-0.02533-0.372-0.02267-)                                                                     ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,15328.125,12703.125,0.192,12703.125,15328.125,2625.0,0.0,0.0,13485.3515625,772.839494195957,13289.0625,14015.625,0.187290969899666,1.20664206642066,0.828746177370031,12796.875,13125.0,13921.875,1125.0,0.0,0.0,0.0,0.0,0.253125,0.0,0.0,0.0,12883.1923890063,12883.1923890063,13803.4204167925,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,4629,2017-06-27 23:32:34.556,556,2017-06-27 19:32:34.556,2023-08-30 18:31:45.392,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter625-T1-C__0__20170627_233000-Channel1-20170627_233234.csv                 ,625,AutoEvent84         ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.14-0.0-0.01467-0.05333-0.0-0.47467-0.15867-0.08933-0.06933-)                                                                 ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,14203.125,13312.5,0.192,13312.5,13687.5,890.625,0.0,0.0,13902.1381578947,278.771978128136,13921.875,13757.8125,0.0647359454855196,1.0669014084507,0.972602739726027,13921.875,14203.125,14015.625,398.4375,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,2016.25631313131,9213.22601010101,12633.1676136364,-12954.5454545455,-0.975191885964912,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,58.8235294117647,35.2941176470588,5.88235294117647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,4630,2017-06-27 23:34:16.632,632,2017-06-27 19:34:16.632,2023-08-30 18:31:49.061,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter626-T1-C__0__20170627_233000-Channel1-20170627_233416.csv                 ,626,AutoEvent84         ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.09867-0.0-0.02133-0.32-0.0-0.088-0.12267-0.15467-0.19467-)                                                                   ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18609.375,17531.25,0.17,17531.25,17953.125,1078.125,0.0,0.0,17793.1985294118,250.82441045583,17671.875,18070.3125,0.059662775616083,1.06149732620321,0.976501305483029,17625.0,17671.875,17906.25,281.25,0.0,0.0,0.0,0.0,0.0328125,0.0,0.0,0.0,2864.58333333333,10854.6401515152,13719.2234848485,-31960.2272727273,-0.429259259259259,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,84.6153846153846,15.3846153846154,0.0,3.0,0.086,0.021,4.0952380952381,0.0535,0.0459619407771256,0.0535,17.6470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,4631,2017-06-28 09:03:31.274,274,2017-06-28 05:03:31.274,2023-08-30 18:32:48.520,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter627-T1-C__0__20170628_090000-Channel1-20170628_090331.csv                 ,627,AutoEvent85         ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.17867-0.0-0.02-0.05867-0.0-0.37067-0.11067-0.15333-0.108-)                                                                   ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13078.125,12421.875,0.159,12421.875,12562.5,656.25,0.0,0.0,12755.859375,180.230158842104,12773.4375,12750.0,0.0514705882352941,1.05283018867925,0.988805970149254,12796.875,12984.375,12796.875,292.96875,0.0,0.0,0.0,0.0,0.0515625,0.0,0.0,0.0,1268.93939393939,10378.7878787879,12479.7077922078,-11387.3106060606,-1.0959310959311,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,44.4444444444444,55.5555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,4632,2017-06-28 09:17:04.338,338,2017-06-28 05:17:04.338,2023-08-30 18:33:33.401,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter628-T1-C__0__20170628_091500-Channel1-20170628_091704.csv                 ,628,AutoEvent86         ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.18933-0.0-0.036-0.08933-0.0-0.3-0.168-0.11733-0.1-)                                                                          ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,14062.5,13640.625,0.181,13640.625,13875.0,421.875,0.0,0.0,13948.2421875,109.556211492377,13945.3125,13851.5625,0.0304568527918782,1.03092783505155,0.983108108108108,14062.5,13921.875,14062.5,105.46875,0.0,0.0,0.0,0.0,0.028125,0.0,0.0,0.0,330.255681818181,10330.2556818182,8883.75946969697,-12500.0,-0.710700757575758,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,4633,2017-06-28 09:17:36.946,946,2017-06-28 05:17:36.946,2023-08-30 18:33:43.399,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter629-T1-C__0__20170628_091500-Channel1-20170628_091736.csv                 ,629,AutoEvent86         ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.136-0.0-0.09467-0.04533-0.0-0.13467-0.104-0.11067-0.37467-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,10875.0,10500.0,0.15,10875.0,10546.875,375.0,0.0,0.0,10684.375,114.088487744006,10687.5,10687.5,0.0350877192982456,1.03571428571429,1.03111111111111,10781.25,10593.75,10593.75,187.5,0.0,0.0,0.0,0.0,0.0421875,0.0,0.0,0.0,-2313.31168831169,10470.7792207792,9517.04545454545,-14914.7727272727,-0.638095238095238,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,42.8571428571429,42.8571428571429,14.2857142857143,2.0,0.097,0.097,1.0,0.097,0.0,0.097,13.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,4634,2017-06-28 10:02:42.716,716,2017-06-28 06:02:42.716,2023-08-30 18:34:34.633,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter630-T1-C__0__20170628_100000-Channel1-20170628_100242.csv                 ,630,AutoEvent87         ,Sf                  ,NWAtlWhist.model                                                                                                                ,,(0.04133-0.0-0.024-0.152-0.0-0.108-0.10267-0.45867-0.11333-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,11765.625,8765.625,0.182,9562.5,11765.625,3000.0,0.0,0.0,9742.1875,978.540610221299,9492.1875,10265.625,0.292237442922374,1.34224598930481,0.812749003984064,8765.625,9187.5,10078.125,1335.9375,0.0,0.0,0.0,0.0,0.196875,0.0,0.0,0.0,14389.3659607438,18917.0648243802,20353.9299242424,-24902.34375,-0.817349970291147,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,2.0,0.139,0.139,1.0,0.139,0.0,0.139,10.989010989011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,4635,2017-06-28 10:03:54.547,547,2017-06-28 06:03:54.547,2023-08-30 18:34:43.447,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter631-T1-C__0__20170628_100000-Channel1-20170628_100354.csv                 ,631,AutoEvent87         ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.1-0.0-0.068-0.18533-0.0-0.32667-0.13467-0.03867-0.14667-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,11062.5,9375.0,0.15,11015.625,9468.75,1687.5,0.0,0.0,10275.0,738.452774387097,10335.9375,10218.75,0.165137614678899,1.18,1.16336633663366,11015.625,10828.125,9375.0,1429.6875,0.0,0.0,0.0,0.0,0.140625,0.0,0.0,0.0,-7540.73942550505,10381.6485164141,6392.04545454546,-13441.7909564394,-0.475535252352909,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.6666666666667,83.3333333333333,0.0,2.0,0.01,0.01,1.0,0.01,0.0,0.01,13.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,4636,2017-07-01 17:49:02.616,616,2017-07-01 13:49:02.616,2023-08-30 18:36:47.445,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter632-T1-C__0__20170701_174500-Channel1-20170701_174902.csv                 ,632,AutoEvent89         ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.09467-0.0-0.02533-0.30267-0.0-0.07333-0.08133-0.196-0.22667-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18375.0,17765.625,0.15,17765.625,18375.0,609.375,0.0,0.0,18046.875,161.335509527864,18046.875,18070.3125,0.0337224383916991,1.03430079155673,0.966836734693878,18046.875,18046.875,18046.875,210.9375,0.0,0.0,0.0,0.0,0.01875,0.0,0.0,0.0,3818.83741258741,9194.71153846154,12084.0097402597,-6988.63636363637,-1.72909407665505,2.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,55.5555555555556,44.4444444444444,0.0,5.0,0.043,0.011,3.90909090909091,0.02675,0.0135738719604982,0.0265,33.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,4637,2017-07-01 17:49:02.659,659,2017-07-01 13:49:02.659,2023-08-30 18:36:47.450,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter633-T1-C__0__20170701_174500-Channel1-20170701_174902.csv                 ,633,AutoEvent89         ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.108-0.0-0.06667-0.152-0.0-0.292-0.11733-0.04667-0.21733-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18328.125,17109.375,0.159,18328.125,17109.375,1218.75,0.0,0.0,17628.125,365.017810842352,17671.875,17718.75,0.0687830687830688,1.07123287671233,1.07123287671233,17812.5,17578.125,17437.5,445.3125,0.0,0.0,0.0,0.0,0.0609375,0.0,0.0,0.0,-6498.57954545455,11368.7094155844,17045.4545454545,-11370.0929752066,-1.49914821124361,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,4638,2017-07-01 18:00:09.077,77,2017-07-01 14:00:09.077,2023-08-30 18:36:59.145,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter634-T1-C__0__20170701_180000-Channel1-20170701_180009.csv                 ,634,AutoEvent90         ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.21733-0.0-0.09733-0.01733-0.0-0.224-0.14133-0.09333-0.20933-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,11671.875,11203.125,0.224,11437.5,11671.875,468.75,0.0,0.0,11403.6458333333,148.932514387933,11343.75,11437.5,0.040983606557377,1.0418410041841,0.979919678714859,11578.125,11296.875,11296.875,246.09375,0.0,0.0,0.0,0.0,0.0609375,0.0,0.0,0.0,330.510992275698,10156.7142008319,9904.60157126824,-13920.4545454545,-0.711514235323759,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,62.5,25.0,12.5,2.0,0.139,0.139,1.0,0.139,0.0,0.139,8.92857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,4639,2017-07-01 18:00:57.973,973,2017-07-01 14:00:57.973,2023-08-30 18:37:09.706,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter635-T1-C__0__20170701_180000-Channel1-20170701_180057.csv                 ,635,AutoEvent90         ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.02-0.0-0.076-0.07067-0.0-0.02133-0.236-0.048-0.528-)                                                                         ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,20859.375,20390.625,0.288,20671.875,20671.875,468.75,0.0,0.0,20616.6294642857,111.258756845034,20671.875,20625.0,0.0227272727272727,1.02298850574713,1.0,20718.75,20390.625,20625.0,140.625,0.0,0.0,0.0,0.0,0.065625,0.0,0.0,0.0,-313.026094276094,9872.15909090909,11731.6632231405,-13750.0,-0.853211870773854,1.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,47.0588235294118,41.1764705882353,11.7647058823529,6.0,0.107,0.011,9.72727272727273,0.0512,0.0381077419955578,0.053,20.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,4640,2017-07-01 18:00:58.015,15,2017-07-01 14:00:58.015,2023-08-30 18:37:10.166,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter636-T1-C__0__20170701_180000-Channel1-20170701_180058.csv                 ,636,AutoEvent90         ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.068-0.0-0.04933-0.22267-0.0-0.112-0.152-0.03733-0.35867-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18796.875,18234.375,0.375,18375.0,18515.625,562.5,0.0,0.0,18450.5208333333,127.404332105646,18421.875,18515.625,0.030379746835443,1.03084832904884,0.992405063291139,18796.875,18515.625,18375.0,140.625,0.0,0.0,0.0,0.0,0.1359375,0.0,0.0,0.0,177.218614718615,10175.8658008658,13936.8444055944,-13459.7173659674,-1.03544851846841,2.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,2.0,0.0,42.3076923076923,46.1538461538462,11.5384615384615,7.0,0.052,0.012,4.33333333333333,0.032,0.0144499134945508,0.032,18.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,4641,2017-07-01 18:00:58.080,80,2017-07-01 14:00:58.080,2023-08-30 18:37:10.325,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter637-T1-C__0__20170701_180000-Channel1-20170701_180058.csv                 ,637,AutoEvent90         ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.05333-0.0-0.06267-0.14933-0.0-0.072-0.20933-0.06267-0.39067-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,16546.875,16031.25,0.277,16125.0,16453.125,515.625,0.0,0.0,16267.3611111111,134.154933094978,16265.625,16289.0625,0.0316546762589928,1.03216374269006,0.98005698005698,16265.625,16453.125,16171.875,210.9375,0.0,0.0,0.0,0.0,0.05625,0.0,0.0,0.0,1372.19551282051,11087.7403846154,16197.9166666667,-12630.2083333333,-1.28247422680412,2.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,46.6666666666667,46.6666666666667,6.66666666666667,5.0,0.118,0.01,11.8,0.043,0.0503189825016365,0.022,18.0505415162455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
